Set_ID,Name,Year,Theme,Theme_Group,Subtheme,Category,Packaging,Num_Instructions,Availability,Pieces,Minifigures,Owned,Rating,Total_Quantity,Current_Price
1723-1,Castle / Pirates Value Pack,1994,Assorted,Miscellaneous,Bonus/Value Pack,Collection,Box,0,Retail - limited,72.0,,576.0,0.0,3.0,180.0
1775-1,Aircraft,1994,Town,Modern day,Special,Normal,Box,0,Promotional (Airline),153.0,3.0,337.0,0.0,1.0,150.0
5121-1,Decorated Elements,1994,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,29.0,,92.0,0.0,2.0,20.0
5138-1,Castle Accessories,1994,Service Packs,Miscellaneous,Castle,Normal,Polybag,0,LEGO exclusive,35.0,,65.0,0.0,2.0,176.391
5860-1,Love 'N' Lullabies,1994,Belville,Girls,,Normal,{Not specified},0,{Not specified},52.0,2.0,304.0,0.0,1.0,35.0
5890-1,Pretty Wishes Playhouse,1994,Belville,Girls,,Normal,{Not specified},0,{Not specified},213.0,4.0,215.0,0.0,1.0,260.0
6236-1,King Kahuka,1994,Pirates,Historical,Islanders,Normal,Box,0,Retail,45.0,1.0,5981.0,3.5,1.0,100.0
6246-1,Crocodile Cage,1994,Pirates,Historical,Islanders,Normal,Box,0,Retail,59.0,2.0,5857.0,4.0,2.0,129.0
6256-1,Islander Catamaran,1994,Pirates,Historical,Islanders,Normal,Box,0,Retail,63.0,2.0,5308.0,4.0,2.0,125.0
6340-1,Hook & Ladder,1994,Town,Modern day,Fire,Normal,Box,0,Retail,177.0,2.0,3268.0,4.2,1.0,89.95
6348-1,Surveillance Squad,1994,Town,Modern day,Police,Normal,Box,0,Retail,311.0,3.0,3867.0,4.3,1.0,222.895
6350-1,Pizza To Go,1994,Town,Modern day,Shops and Services,Normal,Box,0,Retail,152.0,3.0,4711.0,4.5,4.0,175.0
6402-1,Sidewalk Café,1994,Town,Modern day,Paradisa,Normal,Box,0,Retail,47.0,2.0,2374.0,3.9,2.0,49.99
6483-1,Coastal Patrol,1994,Town,Modern day,Police,Normal,Box,0,Retail,243.0,3.0,1116.0,4.2,1.0,246.0
6597-1,Century Skyway,1994,Town,Modern day,Flight,Normal,Box,0,Retail,894.0,12.0,1685.0,4.6,1.0,499.99
6665-1,River Runners,1994,Town,Modern day,Leisure,Normal,Box,0,Retail,77.0,3.0,4953.0,3.9,3.0,36.0
6666-1,Ambulance,1994,Town,Modern day,Medical,Normal,Box,0,Retail,79.0,2.0,3984.0,3.9,1.0,45.0
6705-1,Space Explorers,1994,Space,Action/Adventure,Miscellaneous,Normal,Box,0,Retail,39.0,5.0,2094.0,4.1,2.0,108.0
6835-1,Saucer Scout,1994,Space,Action/Adventure,Spyrius,Normal,Box,0,Retail,47.0,1.0,6423.0,3.6,1.0,85.5
6939-1,Saucer Centurion,1994,Space,Action/Adventure,Spyrius,Normal,Box,0,Retail,222.0,2.0,3771.0,4.1,1.0,379.99
6991-1,Monorail Transport Base,1994,Space,Action/Adventure,Unitron,Normal,Box,0,Retail,573.0,4.0,1817.0,4.4,1.0,1500.0
8062-1,Briefcase Set,1994,Technic,Technical,Universal,Normal,Other,0,Retail,403.0,,1276.0,4.2,1.0,244.99
1714-1,Surveillance Scooter,1995,Space,Action/Adventure,Spyrius,Normal,Polybag,0,Retail - limited,22.0,1.0,1226.0,3.6,1.0,25.0
1761-1,Paradisa Speedboat,1995,Town,Modern day,Paradisa,Normal,Box,0,Retail - limited,21.0,1.0,1429.0,2.9,1.0,17.0
1788-1,Treasure Chest,1995,Pirates,Historical,,Normal,Box,0,Retail - limited,159.0,4.0,896.0,4.1,2.0,800.0
1807-1,Santa Claus and Sleigh,1995,Town,Modern day,Seasonal,Normal,Polybag,0,Retail - limited,17.0,1.0,424.0,0.0,2.0,6.0
1822-1,Sea Claw 7,1995,Aquazone,Action/Adventure,Aquanauts,Normal,Box,0,Retail - limited,192.0,2.0,2234.0,3.7,2.0,123.66
1840-1,Trial Size Bag,1995,Freestyle,Basic,,Normal,Polybag,0,{Not specified},23.0,,72.0,0.0,1.0,6.7
2783-1,Ironing Room,1995,Duplo,Pre-school,,Normal,{Not specified},0,{Not specified},6.0,1.0,34.0,0.0,1.0,20.0
4552-1,Cargo Crane,1995,Trains,Modern day,9V,Normal,Box,0,Retail,282.0,2.0,1668.0,4.5,1.0,242.0
4555-1,Cargo Station,1995,Trains,Modern day,9V,Normal,Box,0,Retail,389.0,3.0,1550.0,4.3,1.0,250.0
5125-1,Space Port Accessories (Launch Command Accessories),1995,Service Packs,Miscellaneous,Town,Normal,Polybag,0,LEGO exclusive,31.0,,85.0,0.0,1.0,19.95
5135-1,Castle Accessories,1995,Service Packs,Miscellaneous,Castle,Normal,Polybag,0,LEGO exclusive,30.0,,117.0,0.0,4.0,45.0
5136-1,Belville Accessories,1995,Service Packs,Miscellaneous,Belville,Normal,Polybag,0,LEGO exclusive,10.0,,29.0,0.0,5.0,8.99
6008-1,Royal King,1995,Castle,Historical,Royal Knights,Normal,Box,0,Retail,10.0,1.0,4867.0,3.5,2.0,80.0
6036-1,Skeleton Surprise,1995,Castle,Historical,Royal Knights,Normal,Box,0,Retail,74.0,2.0,4892.0,3.9,1.0,70.0
6044-1,King's Carriage,1995,Castle,Historical,Royal Knights,Normal,Box,0,Retail,124.0,4.0,3398.0,3.8,1.0,350.0
6090-1,Royal Knight's Castle,1995,Castle,Historical,Royal Knights,Normal,Box,0,Retail,764.0,11.0,3734.0,4.6,3.0,1489.556
6125-1,Sea Sprint 9,1995,Aquazone,Action/Adventure,Aquanauts,Normal,Box,0,Retail,32.0,1.0,9495.0,3.6,2.0,36.0
6175-1,Crystal Explorer Sub,1995,Aquazone,Action/Adventure,Aquanauts,Normal,Box,0,Retail,167.0,2.0,6180.0,4.2,1.0,250.0
6279-1,Skull Island,1995,Pirates,Historical,,Normal,Box,0,Retail,378.0,6.0,2420.0,4.3,1.0,749.0
6336-1,Launch Response Unit,1995,Town,Modern day,Launch Command,Normal,Box,0,Retail,185.0,2.0,2849.0,3.9,2.0,135.0
6414-1,Dolphin Point,1995,Town,Modern day,Paradisa,Normal,Box,0,Retail,207.0,4.0,1137.0,4.2,1.0,570.966
6516-1,Moon Walker,1995,Town,Modern day,Launch Command,Normal,Box,0,Retail,34.0,1.0,5369.0,3.4,2.0,23.99
6525-1,Blaze Commander,1995,Town,Modern day,Fire,Normal,Box,0,Retail,50.0,1.0,3032.0,3.5,1.0,15.0
6562-1,Gas Stop Shop,1995,Town,Modern day,Shops and Services,Normal,Box,0,Retail,221.0,3.0,2089.0,4.0,1.0,130.5
6596-1,Wave Master,1995,Town,Modern day,Boats,Normal,Box,0,Retail,134.0,1.0,2554.0,4.1,1.0,45.0
6614-1,Launch Evac 1,1995,Town,Modern day,Launch Command,Normal,Box,0,Retail,122.0,1.0,4433.0,4.0,1.0,43.99
9891-1,Angle Sensor,1995,Dacta,Educational,,Normal,{Not specified},0,{Not specified},1.0,,60.0,0.0,2.0,3.7328
626-1,"Building Plate, Green",1996,Basic,Basic,Supplementaries,Normal,Other,0,Retail,1.0,,3636.0,4.1,10.0,7.95
628-1,X-Large Baseplate Grey,1996,Basic,Basic,Supplementaries,Normal,Shrink-wrapped,0,Retail,1.0,,3964.0,4.0,2.0,15.0
1737-1,Scorpion Detector,1996,Space,Action/Adventure,Exploriens,Normal,Box,0,Retail - limited,196.0,2.0,1228.0,4.2,1.0,337.5
1747-1,Treasure Surprise,1996,Pirates,Historical,,Normal,Box,0,Retail,22.0,1.0,2170.0,3.4,2.0,32.0
1802-1,Tidy Treasure,1996,Pirates,Historical,,Normal,Polybag,0,Promotional,22.0,1.0,434.0,0.0,1.0,45.0
1804-1,Crossbow Boat,1996,Castle,Historical,Royal Knights,Normal,Polybag,0,Retail - limited,21.0,1.0,671.0,0.0,1.0,50.956
1815-1,Paradisa Lifeguard,1996,Town,Modern day,Paradisa,Normal,Box,1,Retail - limited,36.0,2.0,428.0,0.0,1.0,77.0
1817-1,Sea Plane with Hut and Boat,1996,Town,Modern day,Special,Normal,Box,2,Promotional (Airline),135.0,3.0,371.0,0.0,1.0,50.0
1843-1,Space/Castle value pack,1996,Assorted,Miscellaneous,Bonus/Value pack,Collection,Box,0,Retail - limited,48.0,2.0,732.0,0.0,4.0,200.0
1846-1,Freestyle Set,1996,Freestyle,Basic,,Normal,Polybag,0,Retail - limited,25.0,,44.0,0.0,1.0,2.421
4012-1,Wave Cops,1996,Boats,Modern day,,Normal,Box,0,Retail,99.0,2.0,1757.0,4.0,1.0,250.0
4532-1,Manual Level Crossing,1996,Trains,Modern day,9V,Normal,Box,0,Retail,135.0,1.0,1557.0,4.0,1.0,130.5
4559-1,Cargo Railway,1996,Trains,Modern day,9V,Normal,Box,1,Retail,842.0,7.0,2598.0,4.3,1.0,609.0
5133-1,Town Accessories,1996,Service Packs,Miscellaneous,Town,Normal,Polybag,0,LEGO exclusive,47.0,,160.0,0.0,1.0,13.0
5152-1,Roof Bricks Shallow 25 Degrees Red,1996,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,60.0,,94.0,0.0,2.0,12.705
5309-1,Wagon Plate Red 6 x 28,1996,Service Packs,Miscellaneous,Trains,Normal,Polybag,0,LEGO exclusive,1.0,,77.0,0.0,4.0,21.25
5875-1,Belville Hospital Ward,1996,Belville,Girls,,Normal,{Not specified},0,{Not specified},96.0,4.0,199.0,0.0,1.0,110.0
6104-1,Aquacessories,1996,Aquazone,Action/Adventure,Accessories,Normal,Box,0,Retail,20.0,2.0,2153.0,3.7,1.0,35.99
6232-1,Skeleton Crew,1996,Pirates,Historical,Imperial Armada,Normal,Box,0,Retail,28.0,2.0,4078.0,3.7,1.0,32.5
6296-1,Shipwreck Island,1996,Pirates,Historical,,Normal,Box,0,Retail,216.0,4.0,1660.0,3.5,1.0,335.0
6418-1,Country Club,1996,Town,Modern day,Paradisa,Normal,Box,0,Retail,280.0,5.0,595.0,0.0,1.0,400.0
6492-1,Hypno Cruiser,1996,Time Cruisers,Action/Adventure,,Normal,Box,1,Retail,152.0,2.0,1396.0,3.8,1.0,121.5
6493-1,Flying Time Vessel,1996,Time Cruisers,Action/Adventure,,Normal,Box,1,Retail,237.0,2.0,1808.0,3.9,1.0,135.0
6545-1,Search N' Rescue,1996,Town,Modern day,Police,Normal,Box,0,Retail,286.0,3.0,2194.0,4.0,1.0,100.0
6615-1,Eagle Stunt Flyer,1996,Town,Modern day,Flight,Normal,Box,1,Retail,76.0,1.0,4042.0,4.1,1.0,55.0
6712-1,Sheriff's Showdown,1996,Western,Historical,Cowboys,Normal,Box,1,Retail,28.0,2.0,4839.0,3.8,1.0,65.0
6716-1,Covered Wagon,1996,Western,Historical,Cowboys,Normal,Box,1,Retail,64.0,1.0,5972.0,4.1,1.0,139.0
6761-1,Bandit's Secret Hide-Out,1996,Western,Historical,Cowboys,Normal,Box,0,Retail,250.0,5.0,3910.0,4.6,1.0,475.0
6815-1,Hovertron,1996,Space,Action/Adventure,Exploriens,Normal,Box,0,Retail,29.0,1.0,6289.0,3.6,1.0,20.0
6854-1,Alien Fossilizer,1996,Space,Action/Adventure,Exploriens,Normal,Box,1,Retail,53.0,1.0,3286.0,3.5,1.0,72.0
6856-1,Planetary Decoder,1996,Space,Action/Adventure,Exploriens,Normal,Box,1,Retail,80.0,1.0,4039.0,3.5,1.0,85.5
8480-1,Space Shuttle,1996,Technic,Technical,,Normal,Box,1,Retail,1368.0,,3292.0,4.6,1.0,810.0
9293-1,Community Workers,1996,Dacta,Educational,,Normal,{Not specified},0,{Not specified},182.0,30.0,263.0,0.0,1.0,79.0
1827-1,Helicopter,1997,Basic,Basic,,Normal,Polybag,0,{Not specified},19.0,,68.0,0.0,1.0,4.83
2147-1,Dragon Fly,1997,Town,Modern day,Special,Normal,Box,2,Promotional (Airline),183.0,2.0,400.0,0.0,3.0,21.8
2148-1,LEGO Truck,1997,Town,Modern day,Vehicles,Normal,Box,1,Retail - limited,105.0,1.0,1312.0,4.3,2.0,75.0
2152-1,Robo Raptor,1997,Space,Action/Adventure,RoboForce,Normal,Box,0,Retail - limited,221.0,1.0,1298.0,4.1,1.0,80.0
2153-1,Robo Stalker,1997,Space,Action/Adventure,RoboForce,Normal,Box,1,Retail - limited,280.0,2.0,925.0,3.5,1.0,135.0
2160-1,Crystal Scavenger,1997,Aquazone,Action/Adventure,Aquaraiders,Normal,Box,1,Retail - limited,110.0,1.0,1366.0,4.2,1.0,219.99
2161-1,Aqua Dozer,1997,Aquazone,Action/Adventure,Aquaraiders,Normal,Box,1,Retail - limited,136.0,1.0,1062.0,4.4,1.0,170.0
2164-1,Whale,1997,Basic,Basic,,Normal,Polybag,0,Promotional,9.0,,258.0,0.0,3.0,2.2124
2165-1,Rhinocerous,1997,Basic,Basic,,Normal,Polybag,0,Promotional,10.0,,269.0,0.0,1.0,2.99
2166-1,Elephant,1997,Basic,Basic,,Normal,Polybag,0,Promotional,10.0,,202.0,0.0,1.0,3.7328
2181-1,Infomaniac,1997,Town,Modern day,Special,Normal,Polybag,0,Promotional,4.0,1.0,243.0,0.0,2.0,199.99
2845-1,Indian Chief,1997,Western,Historical,Indians,Normal,Box,0,Promotional,20.0,1.0,1401.0,3.3,2.0,25.0
2846-1,Indian Kayak,1997,Western,Historical,Indians,Normal,Box,0,Promotional,18.0,1.0,967.0,3.4,2.0,37.0
2847-1,Flyer,1997,Space,Action/Adventure,UFO,Normal,Box,0,Promotional,15.0,1.0,1411.0,3.2,1.0,21.101
2849-1,Helicopter,1997,Town,Modern day,Flight,Normal,Box,0,Promotional,20.0,1.0,1149.0,2.6,1.0,10.0
2870-1,Paradisa Barbeque,1997,Town,Modern day,Paradisa,Normal,Box,0,Promotional,19.0,1.0,937.0,3.8,1.0,23.0
2871-1,Diver and Shark,1997,Town,Modern day,Divers,Normal,Box,0,Promotional,16.0,1.0,754.0,4.1,1.0,24.0
2872-1,Witch and Fireplace,1997,Castle,Historical,Fright Knights,Normal,Box,0,Promotional,19.0,1.0,1742.0,3.9,1.0,38.0
2885-1,Ice Cream Seller,1997,Town,Modern day,Shops and Services,Normal,Box,0,Promotional,27.0,1.0,857.0,3.0,2.0,10.0
2886-1,Formula 1 Racing Car,1997,Town,Modern day,Racing,Normal,Box,0,Promotional,25.0,,1040.0,3.2,1.0,6.5735
3203-1,Dressing Table,1997,Scala,Girls,Dolls,Normal,{Not specified},0,{Not specified},18.0,1.0,59.0,0.0,1.0,25.0
3241-1,Nursery,1997,Scala,Girls,Dolls,Normal,{Not specified},0,{Not specified},54.0,2.0,45.0,0.0,1.0,52.0
5391-1,Battery Box 9V For Electric System,1997,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,1.0,,72.0,0.0,1.0,25.0
5394-1,3 Horses and Saddles,1997,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,12.0,,85.0,0.0,1.0,37.5
5561-1,Big Foot 4 x 4,1997,Model Team,Model making,,Normal,Box,0,Retail,761.0,,818.0,4.8,1.0,600.0
6007-1,Bat Lord,1997,Castle,Historical,Fright Knights,Normal,Box,0,Retail,12.0,1.0,4599.0,3.9,3.0,109.99
6037-1,Witch's Windship,1997,Castle,Historical,Fright Knights,Normal,Box,1,Retail,56.0,1.0,3567.0,3.4,3.0,59.0
6087-1,Witch's Magic Manor,1997,Castle,Historical,Fright Knights,Normal,Box,1,Retail,250.0,6.0,1867.0,3.4,2.0,350.0
6322-1,"Road Plates, Straight",1997,Town,Modern day,Accessories,Normal,Shrink-wrapped,0,Retail,2.0,,997.0,3.8,1.0,12.6915
6417-1,Show Jumping Event,1997,Town,Modern day,Paradisa,Normal,Box,1,Retail,36.0,1.0,697.0,0.0,2.0,55.0
6442-1,Sting Ray Explorer,1997,Town,Modern day,Divers,Normal,Box,1,Retail,147.0,3.0,3292.0,4.2,1.0,145.0
6444-1,Outback Airstrip,1997,Town,Modern day,Outback,Normal,Box,0,Retail,167.0,3.0,1124.0,4.4,1.0,80.0
6497-1,Twisted Time Train,1997,Time Cruisers,Action/Adventure,Time Twisters,Normal,Box,1,Retail,300.0,4.0,1053.0,4.3,3.0,175.0
6499-1,Time Tunnelator,1997,Time Cruisers,Action/Adventure,Time Twisters,Normal,Box,0,Retail - limited,80.0,1.0,452.0,0.0,4.0,29.99
6549-1,Roadblock Runners,1997,Town,Modern day,Vehicles,Normal,Box,0,Retail,181.0,4.0,630.0,0.0,1.0,115.0
6553-1,Crisis News Crew,1997,Town,Modern day,Outback,Normal,Box,0,Retail - limited,133.0,3.0,1921.0,4.2,1.0,60.0
6555-1,Sea Hunter,1997,Town,Modern day,Divers,Normal,Box,1,Retail,30.0,1.0,3961.0,3.6,1.0,22.0
6556-1,Scuba Squad,1997,Town,Modern day,Divers,Normal,Box,1,Retail,72.0,2.0,3560.0,3.9,1.0,35.0
6706-1,Frontier Patrol,1997,Western,Historical,Cowboys,Normal,Box,0,Retail,25.0,3.0,2908.0,4.3,2.0,89.0
6709-1,Tribal Chief,1997,Western,Historical,Indians,Normal,Box,0,Retail,16.0,1.0,3022.0,3.9,3.0,46.0
6718-1,Raindance Ridge,1997,Western,Historical,Indians,Normal,Box,1,Retail,71.0,2.0,3013.0,3.8,7.0,60.0
6748-1,Boulder Cliff Canyon,1997,Western,Historical,Indians,Normal,Box,1,Retail - limited,250.0,6.0,1619.0,4.0,1.0,300.0
6766-1,Rapid River Village,1997,Western,Historical,Indians,Normal,Box,1,Retail,343.0,7.0,1894.0,4.5,1.0,398.0
6791-1,Bandit's Wheelgun,1997,Western,Historical,Cowboys,Normal,Polybag,0,Retail - limited,19.0,1.0,1021.0,3.3,5.0,29.99
6816-1,Cyber Blaster,1997,Space,Action/Adventure,UFO,Normal,Polybag,0,Retail - limited,19.0,1.0,745.0,0.0,3.0,25.0
6818-1,Cyborg Scout,1997,Space,Action/Adventure,UFO,Normal,Box,1,Retail,35.0,1.0,3085.0,3.7,1.0,18.95
6829-1,Radon Rover,1997,Space,Action/Adventure,UFO,Normal,Box,1,Retail,52.0,1.0,3360.0,3.4,1.0,34.95
6900-1,Cyber Saucer,1997,Space,Action/Adventure,UFO,Normal,Box,0,Retail,114.0,1.0,2805.0,4.0,1.0,99.0
6915-1,Warp Wing Fighter,1997,Space,Action/Adventure,UFO,Normal,Box,1,Retail,236.0,2.0,3065.0,4.3,1.0,200.0
6979-1,Interstellar Starfighter,1997,Space,Action/Adventure,UFO,Normal,Box,1,Retail,292.0,3.0,2017.0,4.4,2.0,369.95
8229-1,Tread Trekker,1997,Technic,Technical,,Normal,Box,2,Retail,186.0,1.0,1702.0,3.7,1.0,42.95
8437-1,Future Car,1997,Technic,Technical,,Normal,Box,1,Retail,419.0,,994.0,4.2,1.0,99.95
8735-1,"Motor Set, 9V",1997,Technic,Technical,Supplementary,Normal,Box,1,Retail,60.0,,1637.0,3.4,2.0,45.0
1298-1,Advent Calendar,1998,Classic,Basic,,Collection,Box,0,Retail - limited,158.0,,338.0,0.0,1.0,49.99
2531-1,Rescue Chopper,1998,Town,Modern day,Special,Normal,Box,0,Promotional (Airline),97.0,2.0,294.0,0.0,1.0,40.0
2535-1,Formula 1 Racing Car,1998,Town,Modern day,Racing,Normal,Box,0,Promotional,29.0,1.0,1259.0,3.4,1.0,9.54
2537-1,Extreme Team Raft,1998,Town,Modern day,Extreme Team,Normal,Box,0,Promotional,24.0,1.0,1652.0,3.7,10.0,9.0
2538-1,Fire-Cart,1998,Castle,Historical,Fright Knights,Normal,Box,0,Promotional,20.0,1.0,1771.0,3.5,4.0,19.99
2539-1,Flying Machine,1998,Castle,Historical,Fright Knights,Normal,Box,1,Promotional,21.0,1.0,1785.0,3.3,3.0,30.0
2540-1,Catapault Cart,1998,Castle,Historical,Fright Knights,Normal,Box,0,Promotional,28.0,1.0,1939.0,3.4,4.0,16.0
2541-1,Adventurers Car,1998,Adventurers,Historical,Desert,Normal,Box,0,Promotional,24.0,1.0,1815.0,3.6,4.0,10.0
2542-1,Adventurers Aeroplane,1998,Adventurers,Historical,Desert,Normal,Box,0,Promotional,21.0,1.0,1790.0,3.3,4.0,12.0
2544-1,Motorcycle,1998,Technic,Technical,,Normal,Box,0,Promotional,27.0,,1280.0,3.4,3.0,7.0
2554-1,Formula 1 Pit Stop,1998,Town,Modern day,Racing,Normal,Box,0,Promotional,168.0,5.0,784.0,0.0,4.0,35.0
2585-1,LEGO Loco Stationmaster,1998,Trains,Modern day,9V,Normal,Box,0,Promotional,23.0,2.0,863.0,0.0,3.0,40.0
2586-1,The Crazy LEGO King,1998,Castle,Historical,Miscellaneous,Normal,Box,0,Promotional,26.0,1.0,776.0,3.7,3.0,30.0
2879-1,Desert Expedition,1998,Adventurers,Historical,Desert,Normal,Box,0,Retail - limited,196.0,5.0,1195.0,4.2,1.0,140.0
3017-1,Ninpo Water Spider,1998,Castle,Historical,Ninja,Normal,Polybag,1,Promotional,25.0,1.0,363.0,0.0,2.0,23.51
3019-1,Ninpo Big Bat,1998,Castle,Historical,Ninja,Normal,Polybag,1,Promotional,22.0,1.0,553.0,0.0,1.0,14.95
3211-1,Accessories for Anna,1998,Scala,Girls,Dolls,Normal,{Not specified},0,{Not specified},21.0,,28.0,0.0,1.0,9.6
3220-1,Christian with Gifts,1998,Scala,Girls,Dolls,Normal,{Not specified},0,{Not specified},16.0,1.0,26.0,0.0,1.0,45.0
3304-1,Dutch Footballer,1998,Town,Modern day,Football,Normal,Polybag,0,Promotional,4.0,1.0,472.0,0.0,2.0,5.99
3306-1,Goalkeepers,1998,Town,Modern day,Football,Normal,Polybag,0,Promotional,8.0,2.0,385.0,0.0,1.0,14.9312
3308-1,Side Stand,1998,Town,Modern day,Football,Normal,Box,0,Retail - limited,84.0,3.0,483.0,0.0,1.0,35.0
3309-1,Head Stand,1998,Town,Modern day,Football,Normal,Box,0,Retail - limited,96.0,3.0,540.0,0.0,1.0,45.0
3311-1,Television Tower,1998,Town,Modern day,Football,Normal,Box,1,Retail - limited,99.0,2.0,465.0,0.0,1.0,42.0
3314-1,Police Unit,1998,Town,Modern day,Football,Normal,Box,1,Retail - limited,143.0,4.0,508.0,0.0,1.0,100.0
3317-1,German Footballer,1998,Town,Modern day,Football,Normal,Polybag,0,Promotional,4.0,1.0,156.0,0.0,9.0,4.8843
3320-1,Austrian Footballer,1998,Town,Modern day,Football,Normal,Polybag,0,Promotional,4.0,1.0,61.0,0.0,2.0,6.532
3501-1,Jet-Car,1998,Znap,Technical,,Normal,{Not specified},1,{Not specified},27.0,,227.0,0.0,3.0,5.9725
3504-1,Hook-Truck,1998,Znap,Technical,,Normal,{Not specified},1,{Not specified},32.0,,201.0,0.0,3.0,5.9725
3510-1,Promotional Set,1998,Znap,Technical,,Normal,Polybag,1,{Not specified},25.0,,199.0,0.0,2.0,11.0
3581-1,Formula Z Car in Storage Case,1998,Znap,Technical,,Normal,{Not specified},1,{Not specified},171.0,,136.0,0.0,1.0,49.0
5225-1,Technic Geared Motor,1998,Service Packs,Miscellaneous,Technic,Normal,Polybag,0,LEGO exclusive,1.0,,124.0,0.0,1.0,23.99
5600-1,Radio Control Racer,1998,Racers,Racing,,Normal,Box,1,Retail,298.0,1.0,959.0,3.6,3.0,175.0
5918-1,Scorpion Tracker,1998,Adventurers,Historical,Desert,Normal,Box,1,Retail,35.0,1.0,6778.0,4.1,7.0,54.471
5928-1,Bi-Wing Baron,1998,Adventurers,Historical,Desert,Normal,Box,1,Retail,70.0,1.0,5115.0,4.1,1.0,67.5
5938-1,Oasis Ambush,1998,Adventurers,Historical,Desert,Normal,Box,1,Retail,77.0,3.0,5383.0,4.2,3.0,70.0
5958-1,Mummy's Tomb,1998,Adventurers,Historical,Desert,Normal,Box,1,Retail - limited,260.0,4.0,2210.0,4.2,1.0,282.9375
6029-1,Treasure Guard,1998,Castle,Historical,Fright Knights,Normal,Polybag,0,Retail - limited,22.0,1.0,350.0,0.0,1.0,44.99
6033-1,Treasure Transport,1998,Castle,Historical,Ninja,Normal,Box,1,Retail,51.0,3.0,2259.0,4.0,1.0,42.0
6083-2,Samurai Stronghold,1998,Castle,Historical,Ninja,Normal,Box,0,Retail,195.0,3.0,2023.0,4.1,1.0,149.0
6093-1,Flying Ninja Fortress,1998,Castle,Historical,Ninja,Normal,Box,1,Retail,694.0,9.0,1466.0,4.5,1.0,240.0
6110-1,Solo Sub,1998,Aquazone,Action/Adventure,Hydronauts,Normal,Box,1,Retail,25.0,1.0,2619.0,3.3,2.0,36.0
6150-1,Crystal Detector,1998,Aquazone,Action/Adventure,Hydronauts,Normal,Box,1,Retail,104.0,1.0,1008.0,4.0,1.0,75.0
6160-1,Sea Scorpion,1998,Aquazone,Action/Adventure,Stingrays,Normal,Box,1,Retail,301.0,3.0,1337.0,4.1,2.0,220.0
6180-1,Hydro Search Sub,1998,Aquazone,Action/Adventure,Hydronauts,Normal,Box,1,Retail,297.0,4.0,1002.0,4.3,1.0,100.0
6325-1,Package Pick-Up,1998,Town,Modern day,Vehicles,Normal,Box,1,Retail,28.0,1.0,1757.0,2.9,1.0,21.5
6428-1,Wave Saver,1998,Town,Modern day,Res-Q,Normal,Polybag,0,Retail - limited,18.0,1.0,557.0,0.0,1.0,9.0
6431-1,Road Rescue,1998,Town,Modern day,Res-Q,Normal,Box,1,Retail,48.0,1.0,3322.0,3.4,1.0,17.997
6445-1,Emergency Evac,1998,Town,Modern day,Res-Q,Normal,Box,1,Retail,101.0,1.0,4650.0,3.9,1.0,40.0
6567-1,Speed Splasher,1998,Town,Modern day,Extreme Team,Normal,Box,1,Retail,28.0,1.0,3110.0,3.6,3.0,10.0
6572-1,Wind Runners,1998,Town,Modern day,Extreme Team,Normal,Box,1,Retail,52.0,2.0,2300.0,3.5,1.0,14.99
6589-1,Radical Racer,1998,Town,Modern day,Extreme Team,Normal,Box,0,Retail - limited,82.0,1.0,590.0,0.0,1.0,27.5
6817-1,Beta Buzzer,1998,Space,Action/Adventure,Insectoids,Normal,Box,0,Retail,32.0,1.0,2524.0,3.8,2.0,15.0
6909-1,Sonic Stinger (Promotional Pack),1998,Space,Action/Adventure,Insectoids,Normal,Box,0,Retail - limited,96.0,1.0,402.0,0.0,1.0,250.0
8204-1,Sky Flyer 1,1998,Technic,Technical,Microtechnic,Normal,Box,1,Retail,41.0,,411.0,0.0,1.0,15.0
9719-1,Robotics Invention System,1998,Mindstorms,Technical,1.0,Normal,Box,0,Retail,733.0,,1140.0,0.0,1.0,200.0
9730-1,Robo Sports,1998,Mindstorms,Technical,1.0,Normal,Box,0,Retail,91.0,,403.0,0.0,1.0,45.0
9732-1,Extreme Creatures,1998,Mindstorms,Technical,1.0,Normal,Box,0,Retail,148.0,,413.0,0.0,3.0,30.0
1097-1,Res-Q Runner,1999,Town,Modern day,Res-Q,Normal,Box,1,Retail - limited,18.0,1.0,757.0,0.0,1.0,12.739
1099-1,Ninja Blaster,1999,Castle,Historical,Ninja,Normal,{Not specified},1,{Not specified},24.0,1.0,427.0,0.0,1.0,47.652
1185-1,Raft,1999,Castle,Historical,Ninja,Normal,Box,1,Promotional,25.0,1.0,752.0,3.3,1.0,29.0
1186-1,Cart,1999,Castle,Historical,Ninja,Normal,Box,1,Promotional,25.0,1.0,779.0,3.7,1.0,40.0
1187-1,Glider,1999,Castle,Historical,Ninja,Normal,Box,1,Promotional,23.0,1.0,1072.0,3.7,1.0,25.0
1246-1,Helicopter,1999,Town,Modern day,City,Normal,Box,0,Promotional,26.0,1.0,703.0,0.0,7.0,6.8
1247-1,Patrol Car,1999,Town,Modern day,City,Normal,Box,0,Promotional,32.0,1.0,851.0,3.2,8.0,4.5
1248-1,Fire Boat,1999,Town,Modern day,City,Normal,Box,0,Promotional,24.0,1.0,807.0,2.9,8.0,6.8
